"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"Florida","Florida","Under Review in the Candidate or Petition Process","G0G6","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G0G6","Critically Imperiled","1999-09-14","Aphaostracon chalarogyrus","https://services.itis.gov/?q=tsn:70626","freemouth hydrobe","Mollusks","Species","Exact Match","Aphaostracon chalarogyrus"
"Louisiana","Louisiana","Under Review in the Candidate or Petition Process","K06X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K06X","Imperiled","1996-02-19","Orconectes blacki","https://services.itis.gov/?q=tsn:650328","Calcasieu crayfish","Crustaceans","Species","Exact Match","Orconectes blacki"
"Tennessee","Tennessee","Species of Concern","I0KO","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0KO","Critically Imperiled","2002-08-21","Pseudanophthalmus unionis","https://services.itis.gov/?q=tsn:932042","Union County cave beetle","Insects","Species","Exact Match","Pseudanophthalmus unionis"
"Florida","Florida","Under Review in the Candidate or Petition Process","G01Y","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G01Y","Critically Imperiled","1999-09-14","Aphaostracon monas","https://services.itis.gov/?q=tsn:70623","Wekiwa hydrobe","Mollusks","Species","Exact Match","Aphaostracon monas"
"Texas","","Resolved Taxon","C024","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C024","Apparently Secure","1996-10-05","Graptemys versa","https://services.itis.gov/?q=tsn:173802","Texas Map Turtle","Reptiles","Species","Exact Match","Graptemys versa"
"Texas","","Species of Concern","C04T","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C04T","Critically Imperiled","1996-10-05","Kinosternon hirtipes murrayi","https://services.itis.gov/?q=tsn:208583","Mexican Plateau Mud Turtle","Reptiles","Subspecies","Exact Match","Kinosternon hirtipes murrayi"
"Arkansas,Delaware,District of Columbia,Florida,Illinois,Indiana,Iowa,Kentucky,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nebraska,New Jersey,New York,North Carolina,Ohio,Pennsylvania,Rhode Island,South Carolina,Tennessee,Vermont,Virginia,Wisconsin,Wyoming","Arkansas,California,Connecticut,Delaware,District of Columbia,Florida,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,New Jersey,New York,Ohio,Pennsylvania,Rhode Island,South Carolina,Vermont,Virgin Islands,Virginia,West Virginia,Wyoming","Species of Concern","B0EU","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0EU","Secure (breeding), Secure (non-breeding)","1997-01-05","Nycticorax nycticorax","https://services.itis.gov/?q=tsn:174832","Black-crowned Night Heron","Birds","Species","Exact Match","Nycticorax nycticorax, Nycticorax nycticorax "
"Alabama,Florida,Georgia,North Carolina,South Carolina,Tennessee","Alabama,Florida,Georgia,North Carolina,South Carolina,Tennessee","Under Review in the Candidate or Petition Process","D046","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D046","Vulnerable","2001-11-15","Lithobates capito","https://services.itis.gov/?q=tsn:775083","Gopher Frog","Amphibians","Species","Exact Match","Rana capito capito, Lithobates capito, Rana [Lithobates] capito, Rana capito, Lithobates capito  "
"Texas","","Endangered","Q27U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q27U","Critically Imperiled","Unknown","Cryptantha crassipes","https://services.itis.gov/?q=tsn:31799","Terlingua Creek catseye","Plants","Species","Exact Match","Cryptantha crassipes"
"Virginia","Ohio,Virginia","Species of Concern","I0BK","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0BK","Unranked","Unknown","Erythroecia hebardi","https://www.sciencebase.gov/catalog/file/get/56d720ece4b015c306f442d5?f=__disk__4f%2F17%2F79%2F4f177961623ebb82cc1084ca05f4d2d4ecbae7cd","Hebard's noctuid moth","Other","Undetermined","Historic Match","Erythroecia hebardi"
"South Carolina","","Resolved Taxon","Q2LZ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2LZ","Apparently Secure","Unknown","Helianthus porteri","https://services.itis.gov/?q=tsn:502926","Porter's sunflower","Plants","Species","Exact Match","Helianthus porteri"
"Connecticut,Florida,Iowa,Michigan,Minnesota,Nebraska,Ohio,Vermont,Wisconsin","Connecticut,Illinois,Iowa,Michigan,Minnesota,Nebraska,Ohio,Vermont,Wisconsin","Status Undefined","A0HW","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0HW","Secure","1996-09-05","Microtus pinetorum","https://services.itis.gov/?q=tsn:180314","Woodland Vole","Mammals","Species","Exact Match","Microtus pinetorum, Microtus pinetorum ssp."
"Texas","","Resolved Taxon","Q03X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q03X","Critically Imperiled","Unknown","Arenaria livermorensis","https://services.itis.gov/?q=tsn:20262","Livermore sandwort","Plants","Species","Exact Match","Arenaria livermorensis"
"Texas","","Resolved Taxon","Q17D","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q17D","Critically Imperiled","Unknown","Matelea texensis","https://services.itis.gov/?q=tsn:30384","Texas milkvine","Plants","Species","Exact Match","Matelea texensis"
"Arkansas,Oklahoma","Arkansas,Oklahoma","Under Review in the Candidate or Petition Process","E01O","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E01O","Vulnerable","1996-12-05","Notropis perpallidus","https://services.itis.gov/?q=tsn:163459","peppered shiner","Fish","Species","Exact Match","Notropis perpallidus"
"Texas","","Resolved Taxon","Q1OA","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1OA","Critically Imperiled","Unknown","Senna ripleyana","https://services.itis.gov/?q=tsn:505173","Ripley's senna","Plants","Species","Exact Match","Senna ripleyana"
"Florida,Georgia,Mississippi,Vermont","California,Florida,Louisiana,Mississippi,New York,North Carolina,Ohio","Extinction","A046","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A046","Presumed Extirpated","2016-04-27","Puma concolor couguar","https://services.itis.gov/?q=tsn:622093","eastern cougar","Mammals","Subspecies","Followed Accepted TSN","Felis concolor cougar, Felis concolor couguar, Puma concolor couguar, Puma concolor browni, Puma concolor coryi"
"Alabama,Mississippi","Alabama,Mississippi","Endangered","F014","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F014","Critically Imperiled","1997-10-14","Pleurobema taitianum","https://services.itis.gov/?q=tsn:80129","heavy pigtoe","Mollusks","Species","Exact Match","Pleurobema taitianum"
"Texas","Texas","Species of Concern","A0JA","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0JA","Critically Imperiled","1996-09-05","Lasiurus ega","https://services.itis.gov/?q=tsn:180018","southern yellow bat","Mammals","Species","Exact Match","Lasiurus ega"
"Alabama,North Carolina,Tennessee,Virginia","Alabama,North Carolina,Tennessee,Virginia","Species of Concern","E0AY","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0AY","Imperiled","2007-11-21","Percina burtoni","https://services.itis.gov/?q=tsn:168479","blotchside logperch","Fish","Species","Exact Match","Percina burtoni"
"Texas","","Species of Concern","Q0ER","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0ER","Imperiled","Unknown","Chloris texensis","https://services.itis.gov/?q=tsn:41557","Texas windmill grass","Plants","Species","Exact Match","Chloris texensis"
"Connecticut,Massachusetts,South Carolina","","Threatened","Q2MZ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2MZ","Imperiled","Unknown","Amaranthus pumilus","https://services.itis.gov/?q=tsn:20744","seaside amaranth","Plants","Species","Exact Match","Amaranthus pumilus"
"South Carolina","Georgia","Species of Concern","Q37P","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q37P","Imperiled","Unknown","Plagiochila sullivantii","https://services.itis.gov/?q=tsn:14649","""A Liverwort""","Plants","Species","Exact Match","Plagiochila sullivantii"
"Texas","Texas","Under Review in the Candidate or Petition Process","E02E","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E02E","Critically Imperiled","2002-08-21","Trogloglanis pattersoni","https://services.itis.gov/?q=tsn:164033","toothless blindcat","Fish","Species","Exact Match","Trogloglanis pattersoni"
"Delaware,Florida,Maine,Maryland,New Jersey,Ohio,South Carolina,Vermont,West Virginia","California,Connecticut,Delaware,Maine,Maryland,Michigan,Montana,New Hampshire,New Jersey,Ohio,Rhode Island,South Carolina,Vermont,Virgin Islands,Washington,West Virginia,Wyoming","Species of Concern","B0DW","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0DW","Secure (breeding), Secure (non-breeding)","1997-01-05","Ardea herodias","https://services.itis.gov/?q=tsn:174773","Great Blue Heron","Birds","Species","Exact Match","Ardea herodias, Ardea Herodias"
"California,Colorado,Nevada,Oregon,Texas,Utah,Wyoming","California,Colorado,Idaho,Montana,Nebraska,Nevada,Oregon,Texas,Utah,Wyoming","Species of Concern","A0H7","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0H7","Apparently Secure","2012-07-20","Myotis thysanodes","https://services.itis.gov/?q=tsn:180002","fringed myotis","Mammals","Species","Fuzzy Match","Myotis thysanodes, Mytois thysanodes, Myotis thysanode"
"Tennessee","Tennessee","Species of Concern","I0J4","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0J4","Critically Imperiled","1999-07-26","Pseudanophthalmus bendermani","https://services.itis.gov/?q=tsn:931981","Benderman's cave beetle","Insects","Species","Exact Match","Pseudanophthalmus bendermani"
"Arkansas,Colorado,Illinois,Iowa,Kansas,Kentucky,Missouri,Nebraska,Oklahoma,Tennessee,Wyoming","Colorado,Iowa,Kansas,Kentucky,Missouri,Oklahoma,Wyoming","Species of Concern","E09B","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E09B","Apparently Secure","1998-08-28","Hybognathus placitus","https://services.itis.gov/?q=tsn:163361","plains minnow","Fish","Species","Exact Match","Hybognathus placitus, Hybognathus placitus "
"California,Connecticut,Delaware,Florida,Idaho,Iowa,Maine,Maryland,Massachusetts,Michigan,Minnesota,Nevada,New Hampshire,New Jersey,New York,Rhode Island,South Carolina,Vermont,Washington,Wyoming","Alaska,California,Connecticut,Florida,Idaho,Maine,Maryland,Massachusetts,Michigan,Minnesota,Montana,Nevada,New Hampshire,New York,South Carolina,Vermont,Washington,Wyoming","Species of Concern","B0EY","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0EY","Apparently Secure (breeding), Secure (non-breeding)","1997-01-05","Gavia immer","https://services.itis.gov/?q=tsn:174469","Common Loon","Birds","Species","Exact Match","Gavia immer, Gavia immer "
"Texas","Texas","Under Review in the Candidate or Petition Process","F02J","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F02J","Critically Imperiled","2007-05-24","Truncilla cognata","https://services.itis.gov/?q=tsn:80169","Mexican fawnsfoot","Mollusks","Species","Exact Match","Truncilla cognata, Truncilla cognata "
"Missouri","Missouri","Resolved Taxon","Q0AB","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0AB","Vulnerable","Unknown","Callirhoe bushii","https://services.itis.gov/?q=tsn:21783","Bush's poppymallow","Plants","Species","Exact Match","Callirhoe bushii"
"Alaska,Arizona,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maryland,Massachusetts,Michigan,Mississippi,Missouri,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Oklahoma,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Washington,West Virginia,Wyoming","Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming","Recovery","B008","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B008","Secure (breeding), Secure (non-breeding)","1997-01-05","Haliaeetus leucocephalus","https://services.itis.gov/?q=tsn:175420","Bald Eagle","Birds","Species","Exact Match","Haliaeetus leucophalus, Haliaeetus leucocephalus , Haliaetus leucocephalus, Haliaeetus leucocephalus"
"Texas","","Resolved Taxon","Q247","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q247","Imperiled","Unknown","Zanthoxylum parvum","https://services.itis.gov/?q=tsn:28864","tickletongue","Plants","Species","Exact Match","Zanthoxylum parvum"
"Texas","","Resolved Taxon","Q2BK","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2BK","Vulnerable","Unknown","Tetraneuris turneri","https://services.itis.gov/?q=tsn:38516","Turner's four-nerve daisy","Plants","Species","Exact Match","Tetraneuris turneri"
"Hawaii,Texas","American Samoa,Hawaii,Puerto Rico,Texas","Endangered","A0KX","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0KX","Unrankable","1997-02-19","Pseudorca crassidens","https://services.itis.gov/?q=tsn:180463","False Killer Whale","Mammals","Species","Exact Match","Pseudorca crassidens"
"Texas","","Resolved Taxon","Q1K1","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1K1","Vulnerable","Unknown","Prunus texana","https://services.itis.gov/?q=tsn:24804","peachbush","Plants","Species","Exact Match","Prunus texana"
"Texas","","Under Review in the Candidate or Petition Process","Q2XI","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2XI","Critically Imperiled","Unknown","Asclepias prostrata","https://services.itis.gov/?q=tsn:30294","prostrate milkweed","Plants","Species","Exact Match","Asclepias prostrata"
"Texas","","Species of Concern","Q1RA","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1RA","Imperiled","Unknown","Streptanthus cutleri","https://services.itis.gov/?q=tsn:23349","Cutler's jewelflower","Plants","Species","Exact Match","Streptanthus cutleri"
"Virginia","Virginia","Species of Concern","K04J","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K04J","Imperiled","2013-02-25","Stygobromus hoffmani","https://services.itis.gov/?q=tsn:621639","Alleghany County cave amphipod","Crustaceans","Species","Exact Match","Stygobromus hoffmani"
"New Mexico,Texas","New Mexico,Texas","Under Review in the Candidate or Petition Process","E046","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E046","Imperiled","2011-11-22","Cyprinodon pecosensis","https://services.itis.gov/?q=tsn:165639","Pecos pupfish","Fish","Species","Exact Match","Cyprinodon pecosensis"
"Arkansas,Colorado,Illinois,Iowa,Kansas,Kentucky,Minnesota,Mississippi,Missouri,Nebraska,North Dakota,Oklahoma,Wyoming","Arkansas,Colorado,Iowa,Kansas,Kentucky,Minnesota,Mississippi,Missouri,North Dakota,Oklahoma,Wyoming","Species of Concern","E08N","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E08N","Secure","1996-12-05","Platygobio gracilis","https://services.itis.gov/?q=tsn:163882","flathead chub","Fish","Species","Fuzzy Match","Platygobio gracilus, Platygobio gracilis , Platygobio gracilis, Platgobio gracilis"
"Florida","","Species of Concern","I069","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I069","Critically Imperiled","2007-10-25","Desmopachria cenchramis","https://services.itis.gov/?q=tsn:728500","Fig Seed Diving Beetle","Insects","Species","Exact Match","Desmopachria cenchramis"
"Alabama,Tennessee,Virginia","Alabama,Tennessee,Virginia","Under Review in the Candidate or Petition Process","G017","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G017","Imperiled","1999-09-14","Io fluvialis","https://services.itis.gov/?q=tsn:71537","spiny riversnail","Mollusks","Species","Exact Match","Io fluvialis"
"Florida","Florida","Endangered","I07G","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I07G","Critically Imperiled","2008-08-29","Strymon acis bartrami","https://services.itis.gov/?q=tsn:778794","Bartram's Scrub-hairstreak","Insects","Subspecies","Exact Match","Strymon acis bartrami"
"Alabama,Georgia,Tennessee","Alabama,Georgia,Tennessee","Under Review in the Candidate or Petition Process","E095","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E095","Imperiled","1996-12-05","Etheostoma brevirostrum","https://services.itis.gov/?q=tsn:201990","holiday darter","Fish","Species","Exact Match","Etheostoma brevirostrum, Etheostoma brevirostrum "
"Texas","","Resolved Taxon","Q3LL","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3LL","Critically Imperiled","Unknown","Yucca cernua","https://services.itis.gov/?q=tsn:810232","Nodding yucca","Plants","Species","Exact Match","Yucca cernua"
"Alabama,Kentucky,Missouri,North Carolina,Pennsylvania,Virginia","Kentucky,Missouri,North Carolina","Species of Concern","D043","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D043","Vulnerable","2001-08-13","Cryptobranchus alleganiensis alleganiensis","https://services.itis.gov/?q=tsn:208175","Eastern Hellbender","Amphibians","Subspecies","Fuzzy Match","Cryptobranchus alleganiensis alleganiensis, Cryptobranchus alleganiensis allaganiensis"
"Alaska,Delaware,Maine,Maryland,Massachusetts,New Jersey,New York,North Carolina,Pennsylvania,Washington","Alaska,Connecticut,Delaware,Massachusetts,New Jersey,New York,Washington","Resolved Taxon","B0B1","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0B1","Secure (breeding), Secure (non-breeding)","1997-01-05","Clangula hyemalis","https://services.itis.gov/?q=tsn:175147","Long-tailed Duck","Birds","Species","Exact Match","Clangula hyemalis"
